"","LHNS2_aligned.bam"
"ENSRNOG00000015370",3
"ENSRNOG00000070792",0
"ENSRNOG00000069888",0
"ENSRNOG00000056873",0
"ENSRNOG00000012470",165
"ENSRNOG00000066959",0
"ENSRNOG00000011909",174
"ENSRNOG00000067945",22
"ENSRNOG00000056476",2
"ENSRNOG00000066696",0
"ENSRNOG00000047853",261
"ENSRNOG00000067592",0
"ENSRNOG00000052349",0
"ENSRNOG00000058082",0
"ENSRNOG00000013493",380
"ENSRNOG00000048802",0
"ENSRNOG00000064020",0
"ENSRNOG00000020356",151
"ENSRNOG00000018797",2
"ENSRNOG00000058978",0
"ENSRNOG00000069214",2
"ENSRNOG00000047382",0
"ENSRNOG00000070209",0
"ENSRNOG00000059611",0
"ENSRNOG00000053820",12
"ENSRNOG00000012106",85
"ENSRNOG00000069484",0
"ENSRNOG00000053238",0
"ENSRNOG00000069965",0
"ENSRNOG00000008048",89
"ENSRNOG00000010386",724
"ENSRNOG00000010096",298
"ENSRNOG00000038864",82
"ENSRNOG00000059654",0
"ENSRNOG00000006363",0
"ENSRNOG00000057454",0
"ENSRNOG00000065164",0
"ENSRNOG00000007266",0
"ENSRNOG00000005918",59
"ENSRNOG00000068947",0
"ENSRNOG00000042259",0
"ENSRNOG00000022376",0
"ENSRNOG00000062517",81
"ENSRNOG00000020608",134
"ENSRNOG00000042940",4
"ENSRNOG00000018812",72
"ENSRNOG00000015333",15
"ENSRNOG00000014383",0
"ENSRNOG00000020519",308
"ENSRNOG00000054780",0
"ENSRNOG00000070028",31
"ENSRNOG00000061240",0
"ENSRNOG00000031779",0
"ENSRNOG00000051988",0
"ENSRNOG00000050216",0
"ENSRNOG00000053404",0
"ENSRNOG00000070285",1111
"ENSRNOG00000062056",0
"ENSRNOG00000020679",1698
"ENSRNOG00000020880",217
"ENSRNOG00000007865",1
"ENSRNOG00000049128",789
"ENSRNOG00000042078",1
"ENSRNOG00000017600",851
"ENSRNOG00000020694",21
"ENSRNOG00000012862",58
"ENSRNOG00000065686",7
"ENSRNOG00000064920",0
"ENSRNOG00000020891",6
"ENSRNOG00000018711",0
"ENSRNOG00000015869",330
"ENSRNOG00000013829",0
"ENSRNOG00000064355",169
"ENSRNOG00000014801",44
"ENSRNOG00000017382",880
"ENSRNOG00000069661",414
"ENSRNOG00000016173",0
"ENSRNOG00000029195",5
"ENSRNOG00000042140",1
"ENSRNOG00000016384",60
"ENSRNOG00000020474",123
"ENSRNOG00000029773",294
"ENSRNOG00000022704",1
"ENSRNOG00000019363",24
"ENSRNOG00000020619",1935
"ENSRNOG00000064941",10
"ENSRNOG00000054008",33
"ENSRNOG00000060723",1218
"ENSRNOG00000020361",110
"ENSRNOG00000020915",1307
"ENSRNOG00000042519",3925
"ENSRNOG00000020878",218
"ENSRNOG00000014168",267
"ENSRNOG00000016905",612
"ENSRNOG00000030386",1
"ENSRNOG00000018577",59
"ENSRNOG00000015049",0
"ENSRNOG00000047984",191
"ENSRNOG00000029194",416
"ENSRNOG00000068932",1
"ENSRNOG00000064984",8
"ENSRNOG00000018786",27
"ENSRNOG00000054902",141
"ENSRNOG00000024934",532
"ENSRNOG00000019492",66
"ENSRNOG00000018848",258
"ENSRNOG00000009945",3
"ENSRNOG00000049083",0
"ENSRNOG00000066029",0
"ENSRNOG00000013634",525
"ENSRNOG00000010027",168
"ENSRNOG00000050214",115
"ENSRNOG00000009161",454
"ENSRNOG00000027109",75
"ENSRNOG00000066967",0
"ENSRNOG00000017208",7
"ENSRNOG00000032908",70
"ENSRNOG00000042951",271
"ENSRNOG00000019355",1
"ENSRNOG00000065187",2
"ENSRNOG00000015336",1
"ENSRNOG00000013802",554
"ENSRNOG00000006864",181
"ENSRNOG00000008210",0
"ENSRNOG00000064714",11
"ENSRNOG00000030183",7243
"ENSRNOG00000027880",32
"ENSRNOG00000007862",439
"ENSRNOG00000048978",148
"ENSRNOG00000008981",2246
"ENSRNOG00000014529",378
"ENSRNOG00000022702",318
"ENSRNOG00000032085",1
"ENSRNOG00000015149",1
"ENSRNOG00000069604",0
"ENSRNOG00000009014",21
"ENSRNOG00000008410",79
"ENSRNOG00000067803",13
"ENSRNOG00000008530",29
"ENSRNOG00000019374",458
"ENSRNOG00000019321",0
"ENSRNOG00000048975",0
"ENSRNOG00000018509",0
"ENSRNOG00000010186",446
"ENSRNOG00000032919",93
"ENSRNOG00000050519",7641
"ENSRNOG00000008219",0
"ENSRNOG00000054172",2607
"ENSRNOG00000048812",3432
"ENSRNOG00000008459",67
"ENSRNOG00000047734",533
"ENSRNOG00000020656",22
"ENSRNOG00000019271",21
"ENSRNOG00000011027",384
"ENSRNOG00000017460",323
"ENSRNOG00000009005",408
"ENSRNOG00000008312",2
"ENSRNOG00000020667",1372
"ENSRNOG00000000219",475
"ENSRNOG00000008593",716
"ENSRNOG00000020936",0
"ENSRNOG00000008074",6
"ENSRNOG00000020946",59
"ENSRNOG00000010940",486
"ENSRNOG00000022540",129
"ENSRNOG00000007442",788
"ENSRNOG00000020670",71
"ENSRNOG00000050690",0
"ENSRNOG00000033433",136
"ENSRNOG00000010951",555
"ENSRNOG00000022845",13
"ENSRNOG00000042660",0
"ENSRNOG00000043167",29
"ENSRNOG00000010260",320
"ENSRNOG00000025881",785
"ENSRNOG00000011478",21
"ENSRNOG00000054635",0
"ENSRNOG00000052634",20
"ENSRNOG00000026577",0
"ENSRNOG00000016512",11
"ENSRNOG00000026455",264
"ENSRNOG00000023021",451
"ENSRNOG00000066638",85
"ENSRNOG00000022999",145
"ENSRNOG00000008400",419
"ENSRNOG00000030688",8
"ENSRNOG00000010196",2104
"ENSRNOG00000009789",328
"ENSRNOG00000051792",628
"ENSRNOG00000019317",0
"ENSRNOG00000011435",72
"ENSRNOG00000011820",40
"ENSRNOG00000010524",4536
"ENSRNOG00000018689",455
"ENSRNOG00000018552",188
"ENSRNOG00000010911",745
"ENSRNOG00000018982",3
"ENSRNOG00000047873",89
"ENSRNOG00000004135",93
"ENSRNOG00000009887",1160
"ENSRNOG00000013171",0
"ENSRNOG00000060356",49
"ENSRNOG00000068525",0
"ENSRNOG00000013136",769
"ENSRNOG00000068374",66
"ENSRNOG00000005426",101
"ENSRNOG00000011201",22
"ENSRNOG00000054468",120
"ENSRNOG00000062699",0
"ENSRNOG00000025643",1
"ENSRNOG00000006490",2709
"ENSRNOG00000004050",239
"ENSRNOG00000004320",67
"ENSRNOG00000026112",5
"ENSRNOG00000011595",90
"ENSRNOG00000004344",1223
"ENSRNOG00000017193",215
"ENSRNOG00000060337",19
"ENSRNOG00000012438",27
"ENSRNOG00000019136",1089
"ENSRNOG00000037085",101
"ENSRNOG00000032027",80
"ENSRNOG00000038459",78
"ENSRNOG00000019262",643
"ENSRNOG00000018671",357
"ENSRNOG00000053687",0
"ENSRNOG00000019500",3
"ENSRNOG00000062710",18
"ENSRNOG00000063877",0
"ENSRNOG00000009450",2
"ENSRNOG00000019007",4435
"ENSRNOG00000033608",1254
"ENSRNOG00000018816",1941
"ENSRNOG00000019481",0
"ENSRNOG00000010252",1352
"ENSRNOG00000019472",0
"ENSRNOG00000019428",63
"ENSRNOG00000006311",0
"ENSRNOG00000009029",4524
"ENSRNOG00000006336",216
"ENSRNOG00000009332",2
"ENSRNOG00000019579",262
"ENSRNOG00000006319",11
"ENSRNOG00000070150",0
"ENSRNOG00000070499",196
"ENSRNOG00000006620",0
"ENSRNOG00000030126",289
"ENSRNOG00000019677",32
"ENSRNOG00000016942",524
"ENSRNOG00000018898",271
"ENSRNOG00000062987",12
"ENSRNOG00000070915",0
"ENSRNOG00000022382",329
"ENSRNOG00000068642",0
"ENSRNOG00000032254",481
"ENSRNOG00000006244",65
"ENSRNOG00000006730",0
"ENSRNOG00000053753",125
"ENSRNOG00000006736",0
"ENSRNOG00000018047",151
"ENSRNOG00000030654",238
"ENSRNOG00000063127",0
"ENSRNOG00000049115",0
"ENSRNOG00000034089",1
"ENSRNOG00000063332",1
"ENSRNOG00000013013",558
"ENSRNOG00000004760",117
"ENSRNOG00000004837",339
"ENSRNOG00000015257",274
"ENSRNOG00000013874",7561
"ENSRNOG00000009173",176
"ENSRNOG00000063389",0
"ENSRNOG00000013610",0
"ENSRNOG00000005149",326
"ENSRNOG00000014080",446
"ENSRNOG00000006010",1
"ENSRNOG00000047457",0
"ENSRNOG00000025676",1
"ENSRNOG00000068512",0
"ENSRNOG00000034272",498
"ENSRNOG00000004104",37
"ENSRNOG00000025554",311
"ENSRNOG00000004540",2
"ENSRNOG00000046257",318
"ENSRNOG00000010176",573
"ENSRNOG00000000221",228
"ENSRNOG00000019350",0
"ENSRNOG00000004085",161
"ENSRNOG00000011619",898
"ENSRNOG00000004743",0
"ENSRNOG00000025601",0
"ENSRNOG00000022081",1
"ENSRNOG00000032531",0
"ENSRNOG00000009157",92
"ENSRNOG00000071140",4
"ENSRNOG00000047133",31
"ENSRNOG00000069781",0
"ENSRNOG00000014164",1
"ENSRNOG00000012119",20
"ENSRNOG00000011302",553
"ENSRNOG00000007687",246
"ENSRNOG00000006723",1558
"ENSRNOG00000071217",39
"ENSRNOG00000023129",49
"ENSRNOG00000003825",644
"ENSRNOG00000018931",170
"ENSRNOG00000028330",461
"ENSRNOG00000021294",3
"ENSRNOG00000017256",16
"ENSRNOG00000016623",1
"ENSRNOG00000042889",1
"ENSRNOG00000011740",485
"ENSRNOG00000022894",410
"ENSRNOG00000064735",6
"ENSRNOG00000019476",1114
"ENSRNOG00000022812",211
"ENSRNOG00000012959",875
"ENSRNOG00000019592",1
"ENSRNOG00000012502",438
"ENSRNOG00000016866",455
"ENSRNOG00000019648",1113
"ENSRNOG00000024562",546
"ENSRNOG00000013508",3874
"ENSRNOG00000019622",1489
"ENSRNOG00000013583",71
"ENSRNOG00000019495",1
"ENSRNOG00000003357",24478
"ENSRNOG00000019557",0
"ENSRNOG00000024688",26
"ENSRNOG00000052979",0
"ENSRNOG00000003736",7111
"ENSRNOG00000018185",0
"ENSRNOG00000023238",722
"ENSRNOG00000056246",1713
"ENSRNOG00000019635",380
"ENSRNOG00000038738",0
"ENSRNOG00000018998",975
"ENSRNOG00000028557",62
"ENSRNOG00000019079",221
"ENSRNOG00000018395",446
"ENSRNOG00000019085",1350
"ENSRNOG00000019195",135
"ENSRNOG00000048320",1127
"ENSRNOG00000014079",1911
"ENSRNOG00000019332",436
"ENSRNOG00000016269",1254
"ENSRNOG00000012375",75
"ENSRNOG00000018863",63
"ENSRNOG00000015416",16
"ENSRNOG00000013388",220
"ENSRNOG00000018949",3
"ENSRNOG00000018740",966
"ENSRNOG00000062384",8
"ENSRNOG00000068276",0
"ENSRNOG00000062838",0
"ENSRNOG00000066510",0
"ENSRNOG00000061867",0
"ENSRNOG00000019598",920
"ENSRNOG00000060287",0
"ENSRNOG00000053138",0
"ENSRNOG00000068545",0
"ENSRNOG00000047247",3296
"ENSRNOG00000054342",0
"ENSRNOG00000056745",2
"ENSRNOG00000053344",0
"ENSRNOG00000065549",1
"ENSRNOG00000068629",0
"ENSRNOG00000057405",0
"ENSRNOG00000053170",0
"ENSRNOG00000061208",0
"ENSRNOG00000012663",91
"ENSRNOG00000068091",0
"ENSRNOG00000053211",0
"ENSRNOG00000059737",0
"ENSRNOG00000059892",0
"ENSRNOG00000058013",0
"ENSRNOG00000053280",0
"ENSRNOG00000061820",0
"ENSRNOG00000012924",111
"ENSRNOG00000052012",0
"ENSRNOG00000052890",0
"ENSRNOG00000025808",77
"ENSRNOG00000055876",0
"ENSRNOG00000063147",0
"ENSRNOG00000066032",2
"ENSRNOG00000065169",0
"ENSRNOG00000011677",592
"ENSRNOG00000060877",0
"ENSRNOG00000051613",0
"ENSRNOG00000057549",0
"ENSRNOG00000061387",0
"ENSRNOG00000019734",172
"ENSRNOG00000052748",0
"ENSRNOG00000053524",0
"ENSRNOG00000070942",0
"ENSRNOG00000060216",0
"ENSRNOG00000055464",0
"ENSRNOG00000053322",0
"ENSRNOG00000057259",0
"ENSRNOG00000062628",0
"ENSRNOG00000061323",0
"ENSRNOG00000019743",464
"ENSRNOG00000019871",0
"ENSRNOG00000052808",0
"ENSRNOG00000056414",0
"ENSRNOG00000065829",1
"ENSRNOG00000054221",0
"ENSRNOG00000059692",0
"ENSRNOG00000033672",0
"ENSRNOG00000057508",0
"ENSRNOG00000070445",0
"ENSRNOG00000067836",1
"ENSRNOG00000063837",1
"ENSRNOG00000054100",0
"ENSRNOG00000061136",0
"ENSRNOG00000071007",0
"ENSRNOG00000026025",0
"ENSRNOG00000051422",0
"ENSRNOG00000069585",0
"ENSRNOG00000056965",0
"ENSRNOG00000051703",0
"ENSRNOG00000056839",0
"ENSRNOG00000064550",0
"ENSRNOG00000042497",0
"ENSRNOG00000061680",22
"ENSRNOG00000070147",0
"ENSRNOG00000064914",0
"ENSRNOG00000019963",4
"ENSRNOG00000051910",0
"ENSRNOG00000066347",0
"ENSRNOG00000055077",0
"ENSRNOG00000064080",560
"ENSRNOG00000057648",0
"ENSRNOG00000018273",1054
"ENSRNOG00000068501",0
"ENSRNOG00000051658",0
"ENSRNOG00000053713",0
"ENSRNOG00000054554",0
"ENSRNOG00000060984",1
"ENSRNOG00000054500",0
"ENSRNOG00000019975",1046
"ENSRNOG00000051493",1
"ENSRNOG00000052997",0
"ENSRNOG00000057694",0
"ENSRNOG00000064448",0
"ENSRNOG00000051685",0
"ENSRNOG00000053947",0
"ENSRNOG00000053750",0
"ENSRNOG00000019474",8
"ENSRNOG00000055019",1
"ENSRNOG00000058076",0
"ENSRNOG00000063445",0
"ENSRNOG00000052045",0
"ENSRNOG00000019511",515
"ENSRNOG00000067176",0
"ENSRNOG00000056080",0
"ENSRNOG00000070466",0
"ENSRNOG00000056367",0
"ENSRNOG00000057725",0
"ENSRNOG00000058339",0
"ENSRNOG00000054529",1
"ENSRNOG00000053606",10
"ENSRNOG00000051897",0
"ENSRNOG00000055628",0
"ENSRNOG00000055016",0
"ENSRNOG00000059249",0
"ENSRNOG00000051992",0
"ENSRNOG00000019752",88
"ENSRNOG00000068294",0
"ENSRNOG00000019953",596
"ENSRNOG00000060945",0
"ENSRNOG00000061591",0
"ENSRNOG00000057331",0
"ENSRNOG00000061666",3
"ENSRNOG00000020083",132
"ENSRNOG00000010174",47
"ENSRNOG00000064727",141
"ENSRNOG00000066866",1139
"ENSRNOG00000019834",9141
"ENSRNOG00000071096",0
"ENSRNOG00000060095",0
"ENSRNOG00000020254",408
"ENSRNOG00000066414",5
"ENSRNOG00000070018",192
"ENSRNOG00000064659",0
"ENSRNOG00000069232",56
"ENSRNOG00000068250",31
"ENSRNOG00000070710",0
"ENSRNOG00000019907",304
"ENSRNOG00000013257",7
"ENSRNOG00000065032",0
"ENSRNOG00000063606",0
"ENSRNOG00000063759",1
"ENSRNOG00000019900",19
"ENSRNOG00000064760",2
"ENSRNOG00000068790",0
"ENSRNOG00000064857",100
"ENSRNOG00000067557",4
"ENSRNOG00000049785",370
"ENSRNOG00000064017",59
"ENSRNOG00000047218",23
"ENSRNOG00000052844",0
"ENSRNOG00000064420",0
"ENSRNOG00000069207",2
"ENSRNOG00000062764",12
"ENSRNOG00000068669",0
"ENSRNOG00000003242",217
"ENSRNOG00000062818",1
"ENSRNOG00000068089",0
"ENSRNOG00000069708",1
"ENSRNOG00000019961",1
"ENSRNOG00000064695",49
"ENSRNOG00000071018",1
"ENSRNOG00000065569",2
"ENSRNOG00000069650",1
"ENSRNOG00000069108",29
"ENSRNOG00000010232",1
"ENSRNOG00000019892",2286
"ENSRNOG00000065393",7
"ENSRNOG00000065180",0
"ENSRNOG00000048651",0
"ENSRNOG00000066291",0
"ENSRNOG00000064678",0
"ENSRNOG00000063246",0
"ENSRNOG00000010592",28
"ENSRNOG00000067466",0
"ENSRNOG00000064625",1
"ENSRNOG00000064843",1389
"ENSRNOG00000068597",0
"ENSRNOG00000047223",0
"ENSRNOG00000066918",27
"ENSRNOG00000063871",4
"ENSRNOG00000068218",83
"ENSRNOG00000046479",81
"ENSRNOG00000067937",3
"ENSRNOG00000025693",0
"ENSRNOG00000063619",696
"ENSRNOG00000067085",0
"ENSRNOG00000066608",24
"ENSRNOG00000064267",0
"ENSRNOG00000048509",655
"ENSRNOG00000063382",0
"ENSRNOG00000067476",3
"ENSRNOG00000025691",0
"ENSRNOG00000067231",25
"ENSRNOG00000021384",67
"ENSRNOG00000019926",93
"ENSRNOG00000065512",8
"ENSRNOG00000065261",196
"ENSRNOG00000064212",0
"ENSRNOG00000069534",0
"ENSRNOG00000067510",22
"ENSRNOG00000062778",0
"ENSRNOG00000067543",0
"ENSRNOG00000012689",0
"ENSRNOG00000048411",197
"ENSRNOG00000066315",0
"ENSRNOG00000020355",427
"ENSRNOG00000070970",2
"ENSRNOG00000065623",0
"ENSRNOG00000064815",48
"ENSRNOG00000066163",0
"ENSRNOG00000065056",0
"ENSRNOG00000066640",2
"ENSRNOG00000057291",3
"ENSRNOG00000020115",272
"ENSRNOG00000063266",11
"ENSRNOG00000012331",70
"ENSRNOG00000020153",115
"ENSRNOG00000064128",584
"ENSRNOG00000068999",47
"ENSRNOG00000070271",67
"ENSRNOG00000068041",0
"ENSRNOG00000069857",130
"ENSRNOG00000066727",0
"ENSRNOG00000070944",250
"ENSRNOG00000045605",607
"ENSRNOG00000064410",3
"ENSRNOG00000025079",152
"ENSRNOG00000066791",3
"ENSRNOG00000062524",0
"ENSRNOG00000058458",12
"ENSRNOG00000065709",0
"ENSRNOG00000063935",10
"ENSRNOG00000065023",0
"ENSRNOG00000020193",116
"ENSRNOG00000037402",253
"ENSRNOG00000063186",1
"ENSRNOG00000065880",0
"ENSRNOG00000064453",0
"ENSRNOG00000069449",22
"ENSRNOG00000065469",2
"ENSRNOG00000013516",3971
"ENSRNOG00000070837",0
"ENSRNOG00000065306",1
"ENSRNOG00000050509",0
"ENSRNOG00000065392",0
"ENSRNOG00000065407",0
"ENSRNOG00000047456",97
"ENSRNOG00000070735",53
"ENSRNOG00000063123",8
"ENSRNOG00000066026",18
"ENSRNOG00000057332",0
"ENSRNOG00000012708",0
"ENSRNOG00000024717",0
"ENSRNOG00000049983",4
"ENSRNOG00000065695",0
"ENSRNOG00000067328",2
"ENSRNOG00000010350",981
"ENSRNOG00000011825",41
"ENSRNOG00000065697",0
"ENSRNOG00000067920",2
"ENSRNOG00000069302",3
"ENSRNOG00000027091",321
"ENSRNOG00000066507",0
"ENSRNOG00000024878",0
"ENSRNOG00000027035",36
"ENSRNOG00000011022",0
"ENSRNOG00000049221",481
"ENSRNOG00000063386",0
"ENSRNOG00000010185",85
"ENSRNOG00000019316",1267
"ENSRNOG00000068801",33
"ENSRNOG00000067653",0
"ENSRNOG00000020105",45
"ENSRNOG00000063002",0
"ENSRNOG00000010188",193
"ENSRNOG00000066764",0
"ENSRNOG00000058900",0
"ENSRNOG00000017273",20
"ENSRNOG00000011154",0
"ENSRNOG00000066144",3
"ENSRNOG00000049142",371
"ENSRNOG00000070407",0
"ENSRNOG00000057874",0
"ENSRNOG00000047046",476
"ENSRNOG00000068766",0
"ENSRNOG00000062544",0
"ENSRNOG00000057873",0
"ENSRNOG00000067131",0
"ENSRNOG00000047860",0
"ENSRNOG00000052806",0
"ENSRNOG00000053594",0
"ENSRNOG00000013225",0
"ENSRNOG00000016470",452
"ENSRNOG00000054654",0
"ENSRNOG00000063556",0
"ENSRNOG00000049918",0
"ENSRNOG00000058449",0
"ENSRNOG00000052156",0
"ENSRNOG00000016012",2737
"ENSRNOG00000068211",0
"ENSRNOG00000010519",7
"ENSRNOG00000065625",0
"ENSRNOG00000065436",0
"ENSRNOG00000057872",0
"ENSRNOG00000066605",1
"ENSRNOG00000057673",0
"ENSRNOG00000045998",0
"ENSRNOG00000059410",0
"ENSRNOG00000063860",0
"ENSRNOG00000057084",0
"ENSRNOG00000063133",0
"ENSRNOG00000054491",0
"ENSRNOG00000011517",25
"ENSRNOG00000052875",0
"ENSRNOG00000058881",0
"ENSRNOG00000062887",0
"ENSRNOG00000056779",1
"ENSRNOG00000050990",0
"ENSRNOG00000053003",0
"ENSRNOG00000069635",35
"ENSRNOG00000051367",2
"ENSRNOG00000068915",0
"ENSRNOG00000014456",523
"ENSRNOG00000060578",7
"ENSRNOG00000051900",0
"ENSRNOG00000068858",0
"ENSRNOG00000061501",0
"ENSRNOG00000056167",0
"ENSRNOG00000014525",341
"ENSRNOG00000048967",43
"ENSRNOG00000054740",0
"ENSRNOG00000046883",1031
"ENSRNOG00000057108",0
"ENSRNOG00000019763",0
"ENSRNOG00000054171",0
"ENSRNOG00000069851",0
"ENSRNOG00000050121",0
"ENSRNOG00000051624",996
"ENSRNOG00000064360",1
"ENSRNOG00000065289",0
"ENSRNOG00000065718",0
"ENSRNOG00000057288",0
"ENSRNOG00000004452",0
"ENSRNOG00000061512",0
"ENSRNOG00000012535",0
"ENSRNOG00000061161",0
"ENSRNOG00000070999",0
"ENSRNOG00000050748",1169
"ENSRNOG00000060171",0
"ENSRNOG00000012509",0
"ENSRNOG00000061150",0
"ENSRNOG00000014980",324
"ENSRNOG00000056470",0
"ENSRNOG00000046194",0
"ENSRNOG00000012543",152
"ENSRNOG00000035498",0
"ENSRNOG00000066151",810
"ENSRNOG00000035455",0
"ENSRNOG00000035571",0
"ENSRNOG00000012467",0
"ENSRNOG00000050999",0
"ENSRNOG00000015594",172
"ENSRNOG00000035562",3
"ENSRNOG00000048462",804
"ENSRNOG00000049078",0
"ENSRNOG00000035608",1
"ENSRNOG00000023577",353
"ENSRNOG00000055383",3
"ENSRNOG00000035646",0
"ENSRNOG00000013496",0
"ENSRNOG00000024917",0
"ENSRNOG00000013600",0
"ENSRNOG00000016057",0
"ENSRNOG00000066672",0
"ENSRNOG00000069389",54
"ENSRNOG00000049511",337
"ENSRNOG00000013046",664
"ENSRNOG00000019012",76
"ENSRNOG00000054379",0
"ENSRNOG00000070509",0
"ENSRNOG00000050843",383
"ENSRNOG00000019031",0
"ENSRNOG00000010881",613
"ENSRNOG00000023557",0
"ENSRNOG00000056226",41
"ENSRNOG00000070844",0
"ENSRNOG00000045623",84
"ENSRNOG00000050543",314
"ENSRNOG00000066154",0
"ENSRNOG00000010728",230
"ENSRNOG00000011987",923
"ENSRNOG00000046002",608
"ENSRNOG00000020372",357
"ENSRNOG00000046502",795
"ENSRNOG00000012637",0
"ENSRNOG00000067120",268
"ENSRNOG00000048818",41
"ENSRNOG00000042729",60
"ENSRNOG00000048061",121
"ENSRNOG00000065639",1245
"ENSRNOG00000030345",1409
"ENSRNOG00000013612",0
"ENSRNOG00000067303",0
"ENSRNOG00000000124",0
"ENSRNOG00000048291",103
"ENSRNOG00000046871",341
"ENSRNOG00000049311",0
"ENSRNOG00000064999",86
"ENSRNOG00000020166",0
"ENSRNOG00000069864",0
"ENSRNOG00000014123",0
"ENSRNOG00000063674",849
"ENSRNOG00000045945",0
"ENSRNOG00000003872",170
"ENSRNOG00000070817",0
"ENSRNOG00000039663",0
"ENSRNOG00000045975",2
"ENSRNOG00000066520",0
"ENSRNOG00000003942",706
"ENSRNOG00000011642",0
"ENSRNOG00000025603",0
"ENSRNOG00000003991",3
"ENSRNOG00000058742",10
"ENSRNOG00000004001",100
"ENSRNOG00000004076",88
"ENSRNOG00000011823",0
"ENSRNOG00000010100",52
"ENSRNOG00000066935",5
"ENSRNOG00000048329",4
"ENSRNOG00000015983",325
"ENSRNOG00000024755",0
"ENSRNOG00000046593",0
"ENSRNOG00000013238",53
"ENSRNOG00000052878",0
"ENSRNOG00000048152",149
"ENSRNOG00000013781",204
"ENSRNOG00000052328",0
"ENSRNOG00000068665",0
"ENSRNOG00000033402",39
"ENSRNOG00000012473",307
"ENSRNOG00000025895",279
"ENSRNOG00000012920",2
"ENSRNOG00000032108",1
"ENSRNOG00000022196",1724
"ENSRNOG00000039650",0
"ENSRNOG00000028595",0
"ENSRNOG00000026195",0
"ENSRNOG00000016446",0
"ENSRNOG00000013318",14
"ENSRNOG00000039651",0
"ENSRNOG00000067388",465
"ENSRNOG00000032740",181
"ENSRNOG00000012045",0
"ENSRNOG00000016119",1839
"ENSRNOG00000051528",45
"ENSRNOG00000015408",1
"ENSRNOG00000002091",554
"ENSRNOG00000012759",60
"ENSRNOG00000031795",0
"ENSRNOG00000065339",122
"ENSRNOG00000015080",279
"ENSRNOG00000064433",0
"ENSRNOG00000063752",0
"ENSRNOG00000055728",142
"ENSRNOG00000066953",470
"ENSRNOG00000068729",3
"ENSRNOG00000013484",715
"ENSRNOG00000022720",147
"ENSRNOG00000017258",1
"ENSRNOG00000032947",291
"ENSRNOG00000023856",0
"ENSRNOG00000068995",0
"ENSRNOG00000046852",0
"ENSRNOG00000012733",799
"ENSRNOG00000032289",27
"ENSRNOG00000032822",5776
"ENSRNOG00000016034",763
"ENSRNOG00000032860",0
"ENSRNOG00000042503",1526
"ENSRNOG00000056847",2
"ENSRNOG00000033803",532
"ENSRNOG00000018904",225
"ENSRNOG00000016486",606
"ENSRNOG00000057499",5
"ENSRNOG00000045532",1
"ENSRNOG00000063618",0
"ENSRNOG00000064370",0
"ENSRNOG00000032306",0
"ENSRNOG00000016361",25
"ENSRNOG00000034177",96
"ENSRNOG00000049127",1579
"ENSRNOG00000037793",0
"ENSRNOG00000064010",0
"ENSRNOG00000032518",23
"ENSRNOG00000067128",1
"ENSRNOG00000013695",91
"ENSRNOG00000014142",241
"ENSRNOG00000022414",1418
"ENSRNOG00000067739",0
"ENSRNOG00000031146",0
"ENSRNOG00000066070",0
"ENSRNOG00000064063",18
"ENSRNOG00000048819",200
"ENSRNOG00000067340",1
"ENSRNOG00000018988",129
"ENSRNOG00000065168",0
"ENSRNOG00000069027",0
"ENSRNOG00000018559",0
"ENSRNOG00000016754",164
"ENSRNOG00000019295",1161
"ENSRNOG00000062529",0
"ENSRNOG00000013587",566
"ENSRNOG00000022614",52
"ENSRNOG00000023172",1
"ENSRNOG00000016886",686
"ENSRNOG00000023427",1
"ENSRNOG00000021435",109
"ENSRNOG00000051180",351
"ENSRNOG00000016567",0
"ENSRNOG00000056259",0
"ENSRNOG00000065763",0
"ENSRNOG00000032765",215
"ENSRNOG00000064608",11
"ENSRNOG00000030045",0
"ENSRNOG00000020194",112
"ENSRNOG00000016913",130
"ENSRNOG00000012178",492
"ENSRNOG00000030389",0
"ENSRNOG00000014555",2
"ENSRNOG00000056280",0
"ENSRNOG00000062997",0
"ENSRNOG00000037230",51
"ENSRNOG00000069381",1
"ENSRNOG00000019087",354
"ENSRNOG00000002110",215
"ENSRNOG00000031479",9781
"ENSRNOG00000048875",0
"ENSRNOG00000019810",30
"ENSRNOG00000030679",9
"ENSRNOG00000022711",0
"ENSRNOG00000042034",0
"ENSRNOG00000060633",8
"ENSRNOG00000069634",3
"ENSRNOG00000070100",0
"ENSRNOG00000064156",0
"ENSRNOG00000069047",69
"ENSRNOG00000016957",614
"ENSRNOG00000069191",0
"ENSRNOG00000032398",268
"ENSRNOG00000062796",48
"ENSRNOG00000065093",0
"ENSRNOG00000018351",761
"ENSRNOG00000068035",6
"ENSRNOG00000011042",4
"ENSRNOG00000065967",0
"ENSRNOG00000070524",0
"ENSRNOG00000015055",7
"ENSRNOG00000052510",1
"ENSRNOG00000017952",5083
"ENSRNOG00000066376",1
"ENSRNOG00000064675",0
"ENSRNOG00000018403",422
"ENSRNOG00000013670",0
"ENSRNOG00000025797",0
"ENSRNOG00000013733",1046
"ENSRNOG00000019128",1
"ENSRNOG00000018639",151
"ENSRNOG00000013792",0
"ENSRNOG00000030738",6
"ENSRNOG00000018697",186
"ENSRNOG00000019043",0
"ENSRNOG00000018051",1718
"ENSRNOG00000022899",0
"ENSRNOG00000018975",1574
"ENSRNOG00000020322",28
"ENSRNOG00000019252",0
