"","LHNS3_aligned.bam"
"ENSRNOG00000003013",825
"ENSRNOG00000043128",100
"ENSRNOG00000069699",8
"ENSRNOG00000028011",0
"ENSRNOG00000025811",26
"ENSRNOG00000070381",0
"ENSRNOG00000003350",558
"ENSRNOG00000032738",0
"ENSRNOG00000065924",67
"ENSRNOG00000055939",7
"ENSRNOG00000028993",7720
"ENSRNOG00000002276",182
"ENSRNOG00000024135",91
"ENSRNOG00000051319",0
"ENSRNOG00000064542",0
"ENSRNOG00000056703",868
"ENSRNOG00000056398",408
"ENSRNOG00000056772",1172
"ENSRNOG00000005624",889
"ENSRNOG00000063223",21
"ENSRNOG00000024138",0
"ENSRNOG00000069720",0
"ENSRNOG00000038686",369
"ENSRNOG00000063806",17
"ENSRNOG00000011702",1
"ENSRNOG00000023163",1
"ENSRNOG00000039762",1
"ENSRNOG00000004009",0
"ENSRNOG00000023094",0
"ENSRNOG00000005430",22
"ENSRNOG00000003342",3
"ENSRNOG00000063120",0
"ENSRNOG00000012513",232
"ENSRNOG00000065758",34
"ENSRNOG00000004124",21
"ENSRNOG00000063778",0
"ENSRNOG00000055454",4
"ENSRNOG00000039615",0
"ENSRNOG00000066456",0
"ENSRNOG00000031665",0
"ENSRNOG00000023269",542
"ENSRNOG00000059641",6
"ENSRNOG00000063709",0
"ENSRNOG00000005753",40
"ENSRNOG00000003261",4868
"ENSRNOG00000002844",33
"ENSRNOG00000062806",2
"ENSRNOG00000064782",0
"ENSRNOG00000006515",163
"ENSRNOG00000028611",361
"ENSRNOG00000004304",270
"ENSRNOG00000033844",3
"ENSRNOG00000030417",0
"ENSRNOG00000002975",68
"ENSRNOG00000006067",148
"ENSRNOG00000003085",0
"ENSRNOG00000043306",0
"ENSRNOG00000006459",147
"ENSRNOG00000028033",0
"ENSRNOG00000066885",0
"ENSRNOG00000013322",60
"ENSRNOG00000062513",0
"ENSRNOG00000027233",2
"ENSRNOG00000003099",1231
"ENSRNOG00000070576",0
"ENSRNOG00000025705",737
"ENSRNOG00000003158",385
"ENSRNOG00000052626",0
"ENSRNOG00000070906",0
"ENSRNOG00000003178",50
"ENSRNOG00000004257",484
"ENSRNOG00000057785",0
"ENSRNOG00000002751",42
"ENSRNOG00000030619",0
"ENSRNOG00000064823",0
"ENSRNOG00000068767",39
"ENSRNOG00000056492",0
"ENSRNOG00000038965",60
"ENSRNOG00000068658",0
"ENSRNOG00000056101",0
"ENSRNOG00000056547",0
"ENSRNOG00000030999",1
"ENSRNOG00000045695",509
"ENSRNOG00000053806",0
"ENSRNOG00000050562",74
"ENSRNOG00000033335",36
"ENSRNOG00000063926",0
"ENSRNOG00000024350",0
"ENSRNOG00000063064",0
"ENSRNOG00000070212",1
"ENSRNOG00000009605",495
"ENSRNOG00000066639",0
"ENSRNOG00000063299",0
"ENSRNOG00000012358",10
"ENSRNOG00000059086",0
"ENSRNOG00000066228",0
"ENSRNOG00000064102",0
"ENSRNOG00000061403",0
"ENSRNOG00000068302",0
"ENSRNOG00000063287",0
"ENSRNOG00000054339",20
"ENSRNOG00000056968",0
"ENSRNOG00000061586",0
"ENSRNOG00000065810",0
"ENSRNOG00000061686",0
"ENSRNOG00000064383",0
"ENSRNOG00000053780",0
"ENSRNOG00000049382",1533
"ENSRNOG00000062323",0
"ENSRNOG00000066895",0
"ENSRNOG00000031367",430
"ENSRNOG00000056300",0
"ENSRNOG00000065456",0
"ENSRNOG00000004120",2
"ENSRNOG00000042530",0
"ENSRNOG00000032970",0
"ENSRNOG00000057906",0
"ENSRNOG00000030228",1203
"ENSRNOG00000053153",0
"ENSRNOG00000004222",1
"ENSRNOG00000002365",7
"ENSRNOG00000028751",0
"ENSRNOG00000051365",0
"ENSRNOG00000065575",0
"ENSRNOG00000012787",245
"ENSRNOG00000065877",0
"ENSRNOG00000069354",0
"ENSRNOG00000066668",0
"ENSRNOG00000055009",0
"ENSRNOG00000004319",2721
"ENSRNOG00000065651",0
"ENSRNOG00000057745",0
"ENSRNOG00000004160",196
"ENSRNOG00000067660",28
"ENSRNOG00000057599",0
"ENSRNOG00000056159",0
"ENSRNOG00000002346",0
"ENSRNOG00000024479",1
"ENSRNOG00000061094",0
"ENSRNOG00000068889",0
"ENSRNOG00000067646",0
"ENSRNOG00000061385",0
"ENSRNOG00000062466",411
"ENSRNOG00000057375",0
"ENSRNOG00000004249",0
"ENSRNOG00000056135",191
"ENSRNOG00000060793",2087
"ENSRNOG00000066349",0
"ENSRNOG00000057784",0
"ENSRNOG00000037455",0
"ENSRNOG00000058350",0
"ENSRNOG00000026351",0
"ENSRNOG00000052132",1
"ENSRNOG00000047231",9
"ENSRNOG00000061703",0
"ENSRNOG00000025730",406
"ENSRNOG00000006670",16
"ENSRNOG00000063434",0
"ENSRNOG00000066429",0
"ENSRNOG00000005402",130
"ENSRNOG00000059253",0
"ENSRNOG00000051360",0
"ENSRNOG00000049853",3
"ENSRNOG00000064790",0
"ENSRNOG00000025211",0
"ENSRNOG00000057907",0
"ENSRNOG00000010348",0
"ENSRNOG00000003705",0
"ENSRNOG00000053117",0
"ENSRNOG00000037661",245
"ENSRNOG00000067126",0
"ENSRNOG00000070960",0
"ENSRNOG00000022848",0
"ENSRNOG00000055202",0
"ENSRNOG00000067179",0
"ENSRNOG00000037845",0
"ENSRNOG00000069728",0
"ENSRNOG00000049849",98
"ENSRNOG00000056042",0
"ENSRNOG00000022806",5
"ENSRNOG00000069345",0
"ENSRNOG00000029330",27
"ENSRNOG00000029078",1
"ENSRNOG00000065911",0
"ENSRNOG00000059358",0
"ENSRNOG00000002379",0
"ENSRNOG00000065371",0
"ENSRNOG00000023005",0
"ENSRNOG00000011729",68
"ENSRNOG00000065841",0
"ENSRNOG00000004676",111
"ENSRNOG00000066206",0
"ENSRNOG00000052694",0
"ENSRNOG00000060712",0
"ENSRNOG00000067906",0
"ENSRNOG00000068778",0
"ENSRNOG00000065427",0
"ENSRNOG00000069571",26
"ENSRNOG00000066440",0
"ENSRNOG00000048066",0
"ENSRNOG00000056924",0
"ENSRNOG00000065224",0
"ENSRNOG00000065883",478
"ENSRNOG00000037838",5
"ENSRNOG00000068927",0
"ENSRNOG00000002387",76
"ENSRNOG00000063107",0
"ENSRNOG00000062343",0
"ENSRNOG00000052123",0
"ENSRNOG00000053261",0
"ENSRNOG00000069846",0
"ENSRNOG00000064388",0
"ENSRNOG00000028822",572
"ENSRNOG00000054644",0
"ENSRNOG00000000879",285
"ENSRNOG00000067319",0
"ENSRNOG00000002451",0
"ENSRNOG00000062658",0
"ENSRNOG00000032973",2
"ENSRNOG00000053584",0
"ENSRNOG00000060856",0
"ENSRNOG00000011113",0
"ENSRNOG00000048817",32
"ENSRNOG00000063933",2
"ENSRNOG00000051310",0
"ENSRNOG00000002428",24
"ENSRNOG00000067786",217
"ENSRNOG00000065631",18
"ENSRNOG00000061508",368
"ENSRNOG00000029935",0
"ENSRNOG00000067513",0
"ENSRNOG00000011508",19
"ENSRNOG00000056326",0
"ENSRNOG00000002921",0
"ENSRNOG00000027520",8308
"ENSRNOG00000054559",0
"ENSRNOG00000052401",1
"ENSRNOG00000070035",241
"ENSRNOG00000053104",0
"ENSRNOG00000037839",0
"ENSRNOG00000052165",0
"ENSRNOG00000052635",0
"ENSRNOG00000070771",0
"ENSRNOG00000056635",0
"ENSRNOG00000057644",0
"ENSRNOG00000056858",0
"ENSRNOG00000058703",0
"ENSRNOG00000012786",1622
"ENSRNOG00000045577",0
"ENSRNOG00000049985",67
"ENSRNOG00000054689",250
"ENSRNOG00000059000",0
"ENSRNOG00000056735",116
"ENSRNOG00000056465",0
"ENSRNOG00000067534",0
"ENSRNOG00000009746",36
"ENSRNOG00000058792",0
"ENSRNOG00000066758",0
"ENSRNOG00000058540",0
"ENSRNOG00000055485",3
"ENSRNOG00000064032",5
"ENSRNOG00000057825",0
"ENSRNOG00000067447",0
"ENSRNOG00000054805",0
"ENSRNOG00000004903",196
"ENSRNOG00000058904",0
"ENSRNOG00000006756",4518
"ENSRNOG00000067672",0
"ENSRNOG00000068061",0
"ENSRNOG00000061367",437
"ENSRNOG00000063973",19
"ENSRNOG00000066168",1
"ENSRNOG00000068049",0
"ENSRNOG00000003187",69
"ENSRNOG00000066717",0
"ENSRNOG00000066062",0
"ENSRNOG00000058336",0
"ENSRNOG00000005303",245
"ENSRNOG00000056084",2
"ENSRNOG00000069859",0
"ENSRNOG00000003194",17
"ENSRNOG00000053885",0
"ENSRNOG00000059999",0
"ENSRNOG00000013162",2
"ENSRNOG00000070753",0
"ENSRNOG00000065170",0
"ENSRNOG00000022476",0
"ENSRNOG00000066034",0
"ENSRNOG00000070348",0
"ENSRNOG00000070790",0
"ENSRNOG00000060763",0
"ENSRNOG00000063275",542
"ENSRNOG00000003191",198
"ENSRNOG00000068964",0
"ENSRNOG00000005387",2813
"ENSRNOG00000007733",47
"ENSRNOG00000004036",794
"ENSRNOG00000027331",4
"ENSRNOG00000037658",64
"ENSRNOG00000030519",0
"ENSRNOG00000003622",0
"ENSRNOG00000047960",5
"ENSRNOG00000003836",1
"ENSRNOG00000014029",854
"ENSRNOG00000033316",161
"ENSRNOG00000034182",283
"ENSRNOG00000007984",537
"ENSRNOG00000027767",0
"ENSRNOG00000012995",0
"ENSRNOG00000067596",1
"ENSRNOG00000048025",533
"ENSRNOG00000057091",12
"ENSRNOG00000003954",0
"ENSRNOG00000062241",1
"ENSRNOG00000047339",240
"ENSRNOG00000003949",107
"ENSRNOG00000046021",9
"ENSRNOG00000027899",0
"ENSRNOG00000018923",778
"ENSRNOG00000067767",0
"ENSRNOG00000063456",4
"ENSRNOG00000032132",1
"ENSRNOG00000056845",0
"ENSRNOG00000069852",0
"ENSRNOG00000050510",1378
"ENSRNOG00000002429",1
"ENSRNOG00000053351",0
"ENSRNOG00000003783",0
"ENSRNOG00000069303",2607
"ENSRNOG00000030759",173
"ENSRNOG00000046918",79
"ENSRNOG00000038269",0
"ENSRNOG00000004882",4
"ENSRNOG00000023256",0
"ENSRNOG00000038257",4
"ENSRNOG00000042751",0
"ENSRNOG00000040008",0
"ENSRNOG00000058952",0
"ENSRNOG00000002862",166
"ENSRNOG00000043229",0
"ENSRNOG00000050041",0
"ENSRNOG00000038066",0
"ENSRNOG00000067987",0
"ENSRNOG00000003726",6
"ENSRNOG00000071183",0
"ENSRNOG00000038046",0
"ENSRNOG00000000875",26882
"ENSRNOG00000062756",0
"ENSRNOG00000003848",889
"ENSRNOG00000066828",0
"ENSRNOG00000054638",0
"ENSRNOG00000013018",109
"ENSRNOG00000038169",48
"ENSRNOG00000025383",558
"ENSRNOG00000002984",0
"ENSRNOG00000031534",0
"ENSRNOG00000031517",2659
"ENSRNOG00000004197",25
"ENSRNOG00000008177",44
"ENSRNOG00000042687",0
"ENSRNOG00000048706",4
"ENSRNOG00000039305",0
"ENSRNOG00000003025",0
"ENSRNOG00000026267",292
"ENSRNOG00000062879",2
"ENSRNOG00000033484",1
"ENSRNOG00000030877",0
"ENSRNOG00000042779",0
"ENSRNOG00000062360",558
"ENSRNOG00000003062",305
"ENSRNOG00000006877",232
"ENSRNOG00000021400",0
"ENSRNOG00000025290",0
"ENSRNOG00000031286",2
"ENSRNOG00000065591",19
"ENSRNOG00000003008",0
"ENSRNOG00000062346",0
"ENSRNOG00000027761",167
"ENSRNOG00000018301",128
"ENSRNOG00000048011",0
"ENSRNOG00000063494",0
"ENSRNOG00000002565",607
"ENSRNOG00000066262",0
"ENSRNOG00000002660",75
"ENSRNOG00000062951",0
"ENSRNOG00000000871",0
"ENSRNOG00000003812",54
"ENSRNOG00000068306",664
"ENSRNOG00000039323",0
"ENSRNOG00000028585",1147
"ENSRNOG00000031283",0
"ENSRNOG00000005736",1121
"ENSRNOG00000032807",383
"ENSRNOG00000028050",0
"ENSRNOG00000033458",0
"ENSRNOG00000042753",242
"ENSRNOG00000002784",0
"ENSRNOG00000040013",0
"ENSRNOG00000029090",0
"ENSRNOG00000037799",0
"ENSRNOG00000005135",66
"ENSRNOG00000066048",180
"ENSRNOG00000028044",0
"ENSRNOG00000021748",114
"ENSRNOG00000029736",0
"ENSRNOG00000065266",2
"ENSRNOG00000065209",0
"ENSRNOG00000032797",0
"ENSRNOG00000026315",0
"ENSRNOG00000027907",0
"ENSRNOG00000069568",260
"ENSRNOG00000069398",0
"ENSRNOG00000040033",0
"ENSRNOG00000003354",0
"ENSRNOG00000066859",0
"ENSRNOG00000053601",108
"ENSRNOG00000002592",0
"ENSRNOG00000046053",0
"ENSRNOG00000032390",1
"ENSRNOG00000003030",0
"ENSRNOG00000029850",0
"ENSRNOG00000002959",236
"ENSRNOG00000069000",0
"ENSRNOG00000054401",0
"ENSRNOG00000024884",0
"ENSRNOG00000021547",0
"ENSRNOG00000029087",89
"ENSRNOG00000048213",0
"ENSRNOG00000060542",131
"ENSRNOG00000029926",61
"ENSRNOG00000006642",228
"ENSRNOG00000007766",197
"ENSRNOG00000003377",0
"ENSRNOG00000067363",3
"ENSRNOG00000049355",2
"ENSRNOG00000046390",2
"ENSRNOG00000004322",2
"ENSRNOG00000028847",0
"ENSRNOG00000032208",0
"ENSRNOG00000037707",7
"ENSRNOG00000043182",41
"ENSRNOG00000058183",26
"ENSRNOG00000002291",97
"ENSRNOG00000049020",0
"ENSRNOG00000024801",348
"ENSRNOG00000000869",767
"ENSRNOG00000030475",108
"ENSRNOG00000045618",0
"ENSRNOG00000062353",484
"ENSRNOG00000046858",1
"ENSRNOG00000037610",0
"ENSRNOG00000039203",843
"ENSRNOG00000034198",385
"ENSRNOG00000021589",12
"ENSRNOG00000067072",340
"ENSRNOG00000026227",0
"ENSRNOG00000019176",0
"ENSRNOG00000022939",210
"ENSRNOG00000037711",0
"ENSRNOG00000047100",0
"ENSRNOG00000022391",6
"ENSRNOG00000066509",0
"ENSRNOG00000037645",0
"ENSRNOG00000039192",2
"ENSRNOG00000040026",0
"ENSRNOG00000026265",0
"ENSRNOG00000066297",47
"ENSRNOG00000050465",97
"ENSRNOG00000010092",23
"ENSRNOG00000004795",0
"ENSRNOG00000012756",0
"ENSRNOG00000029512",10
"ENSRNOG00000064591",0
"ENSRNOG00000003430",0
"ENSRNOG00000039496",5901
"ENSRNOG00000039980",626
"ENSRNOG00000030645",11
"ENSRNOG00000027658",0
"ENSRNOG00000049392",2
"ENSRNOG00000012564",125
"ENSRNOG00000069556",2
"ENSRNOG00000061620",0
"ENSRNOG00000022417",282
"ENSRNOG00000003554",113
"ENSRNOG00000031533",0
"ENSRNOG00000004409",0
"ENSRNOG00000070784",0
"ENSRNOG00000003707",396
"ENSRNOG00000063745",0
"ENSRNOG00000063942",3
"ENSRNOG00000003734",8
"ENSRNOG00000068286",7
"ENSRNOG00000023016",1
"ENSRNOG00000063278",307
"ENSRNOG00000021434",0
"ENSRNOG00000039985",870
"ENSRNOG00000048990",0
"ENSRNOG00000003456",0
"ENSRNOG00000037506",0
"ENSRNOG00000069375",0
"ENSRNOG00000071109",0
"ENSRNOG00000003742",261
"ENSRNOG00000063966",736
"ENSRNOG00000033413",0
"ENSRNOG00000065461",0
"ENSRNOG00000033628",0
"ENSRNOG00000065004",10
"ENSRNOG00000029322",0
"ENSRNOG00000067186",0
"ENSRNOG00000007345",45
"ENSRNOG00000049908",108
"ENSRNOG00000063711",0
"ENSRNOG00000062329",8
"ENSRNOG00000069341",1
"ENSRNOG00000062994",0
"ENSRNOG00000058089",0
"ENSRNOG00000034150",510
"ENSRNOG00000064868",0
"ENSRNOG00000030434",0
"ENSRNOG00000045535",421
"ENSRNOG00000062421",165
"ENSRNOG00000029788",0
"ENSRNOG00000066544",0
"ENSRNOG00000069643",0
"ENSRNOG00000058173",0
"ENSRNOG00000007688",54
"ENSRNOG00000067223",21
"ENSRNOG00000070469",0
"ENSRNOG00000066398",1
"ENSRNOG00000013321",601
"ENSRNOG00000070141",0
"ENSRNOG00000059783",0
"ENSRNOG00000043487",0
"ENSRNOG00000005176",3
"ENSRNOG00000003472",359
"ENSRNOG00000067844",0
"ENSRNOG00000067113",0
"ENSRNOG00000067936",0
"ENSRNOG00000063423",0
"ENSRNOG00000047491",0
"ENSRNOG00000063525",0
"ENSRNOG00000002509",707
"ENSRNOG00000060421",1
"ENSRNOG00000048356",693
"ENSRNOG00000040249",2
"ENSRNOG00000051885",2
"ENSRNOG00000058333",0
"ENSRNOG00000005681",1
"ENSRNOG00000070384",1
"ENSRNOG00000004971",115
"ENSRNOG00000052773",0
"ENSRNOG00000069211",0
"ENSRNOG00000050915",0
"ENSRNOG00000002449",457
"ENSRNOG00000059720",0
"ENSRNOG00000005157",3891
"ENSRNOG00000038970",346
"ENSRNOG00000064829",126
"ENSRNOG00000064917",218
"ENSRNOG00000007014",0
"ENSRNOG00000068201",0
"ENSRNOG00000062296",10
"ENSRNOG00000037399",0
"ENSRNOG00000062231",166
"ENSRNOG00000065027",0
"ENSRNOG00000023440",58
"ENSRNOG00000000873",0
"ENSRNOG00000003531",0
"ENSRNOG00000024763",22
"ENSRNOG00000068015",0
"ENSRNOG00000068349",4
"ENSRNOG00000046097",0
"ENSRNOG00000068897",0
"ENSRNOG00000051726",0
"ENSRNOG00000007495",20
"ENSRNOG00000065503",0
"ENSRNOG00000002537",82
"ENSRNOG00000003883",49
"ENSRNOG00000003532",0
"ENSRNOG00000071107",0
"ENSRNOG00000043402",0
"ENSRNOG00000071186",0
"ENSRNOG00000064144",0
"ENSRNOG00000070324",0
"ENSRNOG00000003809",1250
"ENSRNOG00000060137",143
"ENSRNOG00000071039",1
"ENSRNOG00000000866",562
"ENSRNOG00000003763",558
"ENSRNOG00000032418",0
"ENSRNOG00000024322",112
"ENSRNOG00000000861",0
"ENSRNOG00000032629",0
"ENSRNOG00000006632",565
"ENSRNOG00000011562",0
"ENSRNOG00000057706",674
"ENSRNOG00000002413",3311
"ENSRNOG00000070217",8
"ENSRNOG00000061782",149
"ENSRNOG00000049579",0
"ENSRNOG00000007644",263
"ENSRNOG00000003049",443
"ENSRNOG00000003409",0
"ENSRNOG00000003081",20
"ENSRNOG00000064007",1
"ENSRNOG00000069252",0
"ENSRNOG00000003139",637
"ENSRNOG00000003860",0
"ENSRNOG00000027831",37
"ENSRNOG00000029158",0
"ENSRNOG00000012560",0
"ENSRNOG00000003713",0
"ENSRNOG00000058975",651
"ENSRNOG00000046662",392
"ENSRNOG00000060486",43
"ENSRNOG00000063224",0
"ENSRNOG00000063647",1
"ENSRNOG00000058521",0
"ENSRNOG00000066658",0
"ENSRNOG00000001465",2697
"ENSRNOG00000070796",0
"ENSRNOG00000037381",0
"ENSRNOG00000031222",0
"ENSRNOG00000063675",0
"ENSRNOG00000058507",4
"ENSRNOG00000048059",0
"ENSRNOG00000011047",511
"ENSRNOG00000063254",110
"ENSRNOG00000011096",104
"ENSRNOG00000063631",5
"ENSRNOG00000067343",1
"ENSRNOG00000062315",0
"ENSRNOG00000069253",0
"ENSRNOG00000052572",0
"ENSRNOG00000022882",3479
"ENSRNOG00000064535",199
"ENSRNOG00000053397",5
"ENSRNOG00000003435",23
"ENSRNOG00000061428",0
"ENSRNOG00000056855",0
"ENSRNOG00000067514",28
"ENSRNOG00000069396",75
"ENSRNOG00000015544",587
"ENSRNOG00000011335",0
"ENSRNOG00000066670",0
"ENSRNOG00000057464",248
"ENSRNOG00000062783",0
"ENSRNOG00000059593",144
"ENSRNOG00000068777",0
"ENSRNOG00000053402",0
"ENSRNOG00000051704",20
"ENSRNOG00000048606",620
"ENSRNOG00000052022",0
"ENSRNOG00000058317",0
"ENSRNOG00000064273",0
"ENSRNOG00000056558",0
"ENSRNOG00000066176",0
"ENSRNOG00000069761",0
"ENSRNOG00000070033",306
"ENSRNOG00000068983",0
"ENSRNOG00000055822",0
"ENSRNOG00000068104",1
"ENSRNOG00000069789",0
"ENSRNOG00000056765",16552
"ENSRNOG00000066728",0
"ENSRNOG00000058882",1698
"ENSRNOG00000055185",0
"ENSRNOG00000061182",0
"ENSRNOG00000050177",1
"ENSRNOG00000055756",666
"ENSRNOG00000056524",123
"ENSRNOG00000064693",0
"ENSRNOG00000057620",1065
"ENSRNOG00000054272",387
"ENSRNOG00000006082",15
"ENSRNOG00000068860",0
"ENSRNOG00000006523",163
"ENSRNOG00000063707",0
"ENSRNOG00000062976",0
"ENSRNOG00000064245",0
"ENSRNOG00000006929",392
"ENSRNOG00000062682",0
"ENSRNOG00000063148",0
"ENSRNOG00000040287",1973
"ENSRNOG00000066971",0
"ENSRNOG00000065042",2
"ENSRNOG00000067603",0
"ENSRNOG00000032136",704
"ENSRNOG00000062915",0
"ENSRNOG00000033376",0
"ENSRNOG00000065459",0
"ENSRNOG00000004706",0
"ENSRNOG00000066380",0
"ENSRNOG00000069750",0
"ENSRNOG00000071091",0
"ENSRNOG00000066590",0
"ENSRNOG00000068696",0
"ENSRNOG00000070047",0
"ENSRNOG00000063672",0
"ENSRNOG00000025926",499
"ENSRNOG00000070891",0
"ENSRNOG00000068413",0
"ENSRNOG00000065690",0
"ENSRNOG00000004806",308
"ENSRNOG00000015796",75
"ENSRNOG00000007023",269
"ENSRNOG00000015667",0
"ENSRNOG00000005289",1199
"ENSRNOG00000015059",430
"ENSRNOG00000016110",2
"ENSRNOG00000067942",1
"ENSRNOG00000067086",830
"ENSRNOG00000068285",0
"ENSRNOG00000005279",116
"ENSRNOG00000040136",0
"ENSRNOG00000024372",56
"ENSRNOG00000005087",429
"ENSRNOG00000024525",96
"ENSRNOG00000014879",133
"ENSRNOG00000064368",20
"ENSRNOG00000066755",135
"ENSRNOG00000016528",185
"ENSRNOG00000015566",1
"ENSRNOG00000005705",0
"ENSRNOG00000028504",648
"ENSRNOG00000016703",1
"ENSRNOG00000005810",0
"ENSRNOG00000016688",1121
"ENSRNOG00000042932",263
"ENSRNOG00000015603",106
"ENSRNOG00000030328",498
"ENSRNOG00000062519",0
"ENSRNOG00000016712",0
"ENSRNOG00000015215",108
"ENSRNOG00000032703",371
"ENSRNOG00000062904",13
"ENSRNOG00000015325",257
"ENSRNOG00000005856",244
"ENSRNOG00000046926",0
"ENSRNOG00000016783",0
"ENSRNOG00000049335",2
"ENSRNOG00000070800",0
"ENSRNOG00000021318",569
"ENSRNOG00000040110",526
"ENSRNOG00000048315",202
"ENSRNOG00000002516",363
"ENSRNOG00000014720",200
"ENSRNOG00000068029",22
"ENSRNOG00000069334",0
"ENSRNOG00000050220",2
"ENSRNOG00000057031",14
"ENSRNOG00000007172",1229
"ENSRNOG00000005124",603
"ENSRNOG00000069544",0
"ENSRNOG00000070393",0
"ENSRNOG00000005420",0
"ENSRNOG00000066978",0
"ENSRNOG00000016396",445
"ENSRNOG00000005250",0
"ENSRNOG00000016134",172
"ENSRNOG00000063108",757
"ENSRNOG00000015559",0
"ENSRNOG00000030667",281
"ENSRNOG00000062020",0
"ENSRNOG00000068059",0
"ENSRNOG00000051000",0
"ENSRNOG00000069250",0
"ENSRNOG00000004188",0
"ENSRNOG00000029776",0
"ENSRNOG00000049398",0
"ENSRNOG00000062685",0
"ENSRNOG00000069124",0
"ENSRNOG00000040045",136
"ENSRNOG00000004577",463
"ENSRNOG00000052193",0
"ENSRNOG00000031342",187
"ENSRNOG00000005877",829
"ENSRNOG00000028518",0
"ENSRNOG00000002495",0
"ENSRNOG00000065320",0
"ENSRNOG00000031564",1
"ENSRNOG00000005067",1435
"ENSRNOG00000024310",7
"ENSRNOG00000050408",0
"ENSRNOG00000004208",3215
"ENSRNOG00000032523",10
"ENSRNOG00000030629",61
"ENSRNOG00000064208",0
"ENSRNOG00000062523",3
"ENSRNOG00000065148",432
"ENSRNOG00000064848",41
"ENSRNOG00000046279",4
"ENSRNOG00000063865",0
"ENSRNOG00000007744",351
"ENSRNOG00000068283",0
"ENSRNOG00000029871",2
"ENSRNOG00000068823",0
"ENSRNOG00000068981",0
"ENSRNOG00000030034",16
"ENSRNOG00000067080",0
"ENSRNOG00000039207",1
"ENSRNOG00000047115",99
"ENSRNOG00000007326",443
"ENSRNOG00000047877",0
"ENSRNOG00000056825",0
"ENSRNOG00000063683",0
"ENSRNOG00000007951",0
"ENSRNOG00000011091",0
"ENSRNOG00000065478",15
"ENSRNOG00000069569",14
"ENSRNOG00000032513",0
"ENSRNOG00000068008",0
"ENSRNOG00000066939",1
"ENSRNOG00000064210",7
"ENSRNOG00000006399",647
"ENSRNOG00000067232",126
"ENSRNOG00000068503",0
"ENSRNOG00000067053",0
"ENSRNOG00000069610",124
"ENSRNOG00000067921",3
"ENSRNOG00000062245",863
"ENSRNOG00000027136",276
"ENSRNOG00000070156",0
"ENSRNOG00000062594",0
"ENSRNOG00000029594",976
"ENSRNOG00000067976",397
"ENSRNOG00000064776",0
"ENSRNOG00000031317",0
"ENSRNOG00000007006",161
"ENSRNOG00000030058",1
"ENSRNOG00000066517",0
"ENSRNOG00000068318",1
"ENSRNOG00000002874",247
"ENSRNOG00000066790",0
"ENSRNOG00000065578",10
"ENSRNOG00000034026",527
"ENSRNOG00000030869",31
"ENSRNOG00000063393",0
"ENSRNOG00000068021",0
"ENSRNOG00000027126",0
"ENSRNOG00000062958",0
"ENSRNOG00000069324",0
"ENSRNOG00000031285",199
"ENSRNOG00000005151",105
"ENSRNOG00000066637",6172
"ENSRNOG00000004589",8
"ENSRNOG00000067538",0
"ENSRNOG00000022697",0
"ENSRNOG00000006340",1434
"ENSRNOG00000068506",0
"ENSRNOG00000008614",199
"ENSRNOG00000049817",0
"ENSRNOG00000068533",63
"ENSRNOG00000067189",1
"ENSRNOG00000069525",3
"ENSRNOG00000062652",17267
"ENSRNOG00000067745",7
"ENSRNOG00000064997",4
"ENSRNOG00000026742",531
"ENSRNOG00000038771",3
"ENSRNOG00000064247",1
"ENSRNOG00000066665",150
"ENSRNOG00000065542",3
"ENSRNOG00000008584",34
"ENSRNOG00000004163",0
"ENSRNOG00000066455",0
"ENSRNOG00000064012",0
"ENSRNOG00000067139",0
"ENSRNOG00000021403",1267
"ENSRNOG00000069562",0
"ENSRNOG00000025899",502
"ENSRNOG00000004509",239
"ENSRNOG00000069167",0
"ENSRNOG00000007459",2650
"ENSRNOG00000062786",11
"ENSRNOG00000028058",0
"ENSRNOG00000066124",0
"ENSRNOG00000067724",7
"ENSRNOG00000066295",1
"ENSRNOG00000063720",51
"ENSRNOG00000069486",0
"ENSRNOG00000067604",0
"ENSRNOG00000005053",4
"ENSRNOG00000069595",121
"ENSRNOG00000065782",0
"ENSRNOG00000062750",0
"ENSRNOG00000004499",4
"ENSRNOG00000065519",134
"ENSRNOG00000027042",1
"ENSRNOG00000008299",0
"ENSRNOG00000068248",1
"ENSRNOG00000069517",0
"ENSRNOG00000033058",84
"ENSRNOG00000031263",0
"ENSRNOG00000068280",0
"ENSRNOG00000070424",868
"ENSRNOG00000066530",0
"ENSRNOG00000029172",69
"ENSRNOG00000042697",6
"ENSRNOG00000065241",71
"ENSRNOG00000070862",0
"ENSRNOG00000065535",0
"ENSRNOG00000069422",0
"ENSRNOG00000068162",2
"ENSRNOG00000065552",0
"ENSRNOG00000007081",554
"ENSRNOG00000006599",0
"ENSRNOG00000004535",0
"ENSRNOG00000066075",0
"ENSRNOG00000007237",1403
"ENSRNOG00000029835",6
"ENSRNOG00000066896",0
"ENSRNOG00000008086",1
"ENSRNOG00000064224",0
"ENSRNOG00000069102",0
"ENSRNOG00000063453",0
"ENSRNOG00000004526",1223
"ENSRNOG00000009039",250
"ENSRNOG00000004582",24
"ENSRNOG00000063643",0
"ENSRNOG00000070058",0
"ENSRNOG00000070426",4
"ENSRNOG00000066119",24
"ENSRNOG00000067664",0
"ENSRNOG00000055777",1194
"ENSRNOG00000070307",1
"ENSRNOG00000063858",0
"ENSRNOG00000068442",0
"ENSRNOG00000010126",134
